plid,imgSrc,hasImage,detailUrl,statusType,statusText,price,address,minBeds,minBaths,minArea,lotId,latLong,variableData,badgeInfo,buildingName,buildingId,isBuilding,canSaveBuilding,has3DModel,isHomeRec,hasAdditionalAttributions,isFeaturedListing,isShowcaseListing,listingType,isFavorite,timeOnZillow,unitCount,rentalMarketingSubType,marketingTreatments,zpid,rawHomeStatusCd,marketingStatusSimplifiedCd,priceLabel,beds,baths,area,hdpData,isUserClaimingOwner,isUserConfirmedClaim,pgapt,sgapt,shouldShowZestimateAsPrice,hasVideo,availabilityDate,visited,info3String,streetViewURL,streetViewMetadataURL
,https://photos.zillowstatic.com/fp/b4bfef4b3731e379d7839dcd51f7130f-p_e.jpg,True,/b/summit-view-apartments-seattle-wa-5ZJLZL/,FOR_RENT,Apartment for rent,"$1,445/mo","527 Summit Ave E APT 403, Seattle, WA 98102",,,,,"{'latitude': 47.62396, 'longitude': -122.32568}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,10946066000,,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",2100976431,ForRent,For Rent,$1.4K,1.0,1.0,625.0,"{'homeInfo': {'zpid': 2100976431, 'streetAddress': '527 Summit Ave E APT 403', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.62396, 'longitude': -122.32568, 'price': 1445.0, 'datePriceChanged': 1736668800000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 625.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1676, 'listing_sub_type': {}, 'priceReduction': '$50 (Jan 12)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1445.0, 'priceChange': -50, 'timeOnZillow': 10946066000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 403', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-01-11 00:00:00,False,,,
,https://photos.zillowstatic.com/fp/c88e03979f44de020d82898ecd015512-p_e.jpg,True,/apartments/seattle-wa/scandia-mignon-apartment-homes/5d7hPD/,FOR_RENT,Apartment for rent,"$1,975/mo","205 Summit Ave E APT 201, Seattle, WA 98102",,,,,"{'latitude': 47.619823, 'longitude': -122.325645}","{'type': 'TIME_ON_INFO', 'text': '9 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,834289000,,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",444398969,ForRent,For Rent,$2.0K,2.0,1.0,610.0,"{'homeInfo': {'zpid': 444398969, 'streetAddress': '205 Summit Ave E APT 201', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.619823, 'longitude': -122.325645, 'price': 1975.0, 'bathrooms': 1.0, 'bedrooms': 2.0, 'livingArea': 610.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1975.0, 'timeOnZillow': 834289000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 201', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-02-07 00:00:00,False,,,
,https://photos.zillowstatic.com/fp/a5d7289788e004340ac6a780388b1e96-p_e.jpg,True,/b/roygate-seattle-wa-5bktzZ/,FOR_RENT,Apartment for rent,"$1,400/mo","705 E Thomas St APT 202, Seattle, WA 98102",,,,,"{'latitude': 47.62092, 'longitude': -122.32284}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,4715496000,,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",2091311935,ForRent,For Rent,$1.4K,1.0,1.0,675.0,"{'homeInfo': {'zpid': 2091311935, 'streetAddress': '705 E Thomas St APT 202', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.62092, 'longitude': -122.32284, 'price': 1400.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 675.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1747, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1400.0, 'timeOnZillow': 4715496000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 202', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,,False,,,
53up8vh4xg812,https://photos.zillowstatic.com/fp/e20fa5a2d75659beeba169d2eda92a91-p_e.jpg,True,/b/annapolis-apartments-seattle-wa-5Xr2Jg/,FOR_RENT,Annapolis Apartments,"$1,376+/mo","1531 Belmont Ave, Seattle, WA",1.0,1.0,456.0,1002134901.0,"{'latitude': 47.615047, 'longitude': -122.3248}",{'type': 'TIME_ON_INFO'},"{'type': 'SPECIAL_OFFER', 'text': 'Special Offer'}",Annapolis Apartments,47.615047--122.3248,True,True,False,False,False,True,False,,False,3128643000,3.0,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",,,,,,,,,,,,,,,,,,,
,https://photos.zillowstatic.com/fp/64e0453179e1d06983d393b92ad29976-p_e.jpg,True,/apartments/seattle-wa/villa-capri-at-eastlake-seattle/Chc8g5/,FOR_RENT,Apartment for rent,"$1,850/mo","1940 Yale Ave E #18194086, Seattle, WA 98102",,,,,"{'latitude': 47.636566, 'longitude': -122.32675}","{'type': 'TIME_ON_INFO', 'text': '11 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,951791000,,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",444153045,ForRent,For Rent,$1.9K,1.0,1.0,720.0,"{'homeInfo': {'zpid': 444153045, 'streetAddress': '1940 Yale Ave E #18194086', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.636566, 'longitude': -122.32675, 'price': 1850.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 720.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1850.0, 'timeOnZillow': 951791000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 18194086', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-02-10 00:00:00,False,,,
2tfj9kr0sb8pb,https://photos.zillowstatic.com/fp/0480c647be25bb3d88b78abb9fb9c11f-p_e.jpg,True,/apartments/seattle-wa/mc-mercer-crest/5XpVCt/,FOR_RENT,MC Mercer Crest,"$1,995+/mo","524 Federal Ave E, Seattle, WA",1.0,1.0,625.0,1001956992.0,"{'latitude': 47.62402, 'longitude': -122.31852}",{'type': 'TIME_ON_INFO'},"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",MC Mercer Crest,47.62402--122.31852,True,True,False,False,False,True,False,,False,313198000,2.0,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",,,,,,,,,,,,,,,,,,,
5ay19f970kz0m,https://photos.zillowstatic.com/fp/2756c29a317867e0a3f4b43835c74cf4-p_e.jpg,True,/b/harrison-apartments-seattle-wa-5Y3z2z/,FOR_RENT,Harrison Apartments,"$1,995+/mo","316 E Harrison St, Seattle, WA",1.0,1.0,700.0,1003308319.0,"{'latitude': 47.622147, 'longitude': -122.32695}",{'type': 'TIME_ON_INFO'},"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",Harrison Apartments,47.622147--122.32695,True,True,False,False,False,True,False,,False,582605000,2.0,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",,,,,,,,,,,,,,,,,,,
,https://photos.zillowstatic.com/fp/e1778035ef402ec989300721aaa87c33-p_e.jpg,True,/b/eversen-apartments-seattle-wa-5jDzpD/,FOR_RENT,Apartment for rent,"$1,395/mo","420 Belmont Ave E #9, Seattle, WA 98102",,,,,"{'latitude': 47.62265, 'longitude': -122.3237}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,7484558000,,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",442244688,ForRent,For Rent,$1.4K,1.0,1.0,515.0,"{'homeInfo': {'zpid': 442244688, 'streetAddress': '420 Belmont Ave E #9', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.62265, 'longitude': -122.3237, 'price': 1395.0, 'datePriceChanged': 1731398400000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 515.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'priceReduction': '$50 (Nov 12)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1395.0, 'priceChange': -50, 'timeOnZillow': 7484558000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 9', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-01-01 00:00:00,False,,,
,https://photos.zillowstatic.com/fp/efd94f096f864b7abdd6e1a9a787b11d-p_e.jpg,True,/b/sherbrook-apartments-seattle-wa-CgrKPb/,FOR_RENT,Apartment for rent,"$1,950/mo","1068 E Thomas St APT K, Seattle, WA 98102",,,,,"{'latitude': 47.621323, 'longitude': -122.31806}","{'type': 'TIME_ON_INFO', 'text': '11 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,988047000,,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",2089524288,ForRent,For Rent,$2.0K,1.0,1.0,735.0,"{'homeInfo': {'zpid': 2089524288, 'streetAddress': '1068 E Thomas St APT K', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.621323, 'longitude': -122.31806, 'price': 1950.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 735.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1819, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1950.0, 'timeOnZillow': 988047000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt K', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-03-01 00:00:00,False,,,
3xxr99cfhcjfw,https://photos.zillowstatic.com/fp/1d848e0730c3aa4f9457ce160519ff73-p_e.jpg,True,/b/gresham-apartments-seattle-wa-5jDygL/,FOR_RENT,Gresham Apartments,"$1,745+/mo","515 14th Ave E, Seattle, WA",1.0,1.0,575.0,1050484752.0,"{'latitude': 47.623547, 'longitude': -122.31497}",{'type': 'TIME_ON_INFO'},"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",Gresham Apartments,47.623547--122.31497,True,True,False,False,False,True,False,,False,8777018000,4.0,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",,,,,,,,,,,,,,,,,,,
26cqhgfyqreh2,https://photos.zillowstatic.com/fp/d23436b73fca9ece6a9b8eb1d943ece8-p_e.jpg,True,/b/capitol-crest-apartments-seattle-wa-5XsSpX/,FOR_RENT,Capitol Crest Apartments,"$1,700+/mo","815 E Denny Way, Seattle, WA",1.0,1.0,629.0,1002306590.0,"{'latitude': 47.618633, 'longitude': -122.32118}",{'type': 'TIME_ON_INFO'},"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",Capitol Crest Apartments,47.618633--122.32118,True,True,False,False,False,True,False,,False,20777082000,2.0,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",,,,,,,,,,,,,,,,,,,
,"https://maps.googleapis.com/maps/api/staticmap?mobile=false&sensor=true&maptype=satellite&size=575x242&zoom=17&center=47.61451721191406,-122.32479095458984&key=AIzaSyBWYJWCA8FNMQvSe_k3LKfDGJaEgdKwsco&signature=0BeEgLGBxaLudf8_b7UujKqNpd4=",,/apartments/seattle-wa/the-helen/9P5zcJ/,FOR_RENT,Apartment for rent,"$1,495/mo","1515 Belmont Ave #103, Seattle, WA 98122",,,,,"{'latitude': 47.614517, 'longitude': -122.32479}","{'type': 'TIME_ON_INFO', 'text': '10 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,930191000,,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",2067543357,ForRent,For Rent,$1.5K,1.0,1.0,,"{'homeInfo': {'zpid': 2067543357, 'streetAddress': '1515 Belmont Ave #103', 'zipcode': '98122', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.614517, 'longitude': -122.32479, 'price': 1495.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1313, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1495.0, 'timeOnZillow': 930191000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 103', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,,False,,"https://maps.googleapis.com/maps/api/streetview?size=575x242&location=47.61451721191406,-122.32479095458984&key=AIzaSyBWYJWCA8FNMQvSe_k3LKfDGJaEgdKwsco&signature=RVZrMPoj7LlNqSNKre7jwpeprjk=","https://maps.googleapis.com/maps/api/streetview/metadata?location=47.61451721191406,-122.32479095458984&key=AIzaSyBWYJWCA8FNMQvSe_k3LKfDGJaEgdKwsco&signature=-sfz-XzXi_HdqURybNW6BTBpX2Q="
,https://photos.zillowstatic.com/fp/88aecabf7e5b32fec608f32eb8185141-p_e.jpg,True,/b/mercer-court-apartments-seattle-wa-5jDybD/,FOR_RENT,Apartment for rent,"$1,405/mo","527 12th Ave E APT 101, Seattle, WA 98102",,,,,"{'latitude': 47.624016, 'longitude': -122.31706}","{'type': 'TIME_ON_INFO', 'text': '11 days ago', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,1025883000,,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",442098883,ForRent,For Rent,$1.4K,1.0,1.0,506.0,"{'homeInfo': {'zpid': 442098883, 'streetAddress': '527 12th Ave E APT 101', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.624016, 'longitude': -122.31706, 'price': 1405.0, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 506.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1405.0, 'timeOnZillow': 1025883000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 101', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,,False,,,
50p2usnebqk5s,https://photos.zillowstatic.com/fp/95f3163eab4baeff6dc5cb4b43e84e46-p_e.jpg,True,/b/raphael-court-apartments-seattle-wa-5XrK5s/,FOR_RENT,Raphael Court Apartments,"$1,595+/mo","221 13th Ave E, Seattle, WA",1.0,1.0,720.0,1002170386.0,"{'latitude': 47.62069, 'longitude': -122.316025}",{'type': 'TIME_ON_INFO'},"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",Raphael Court Apartments,47.62069--122.316025,True,True,False,False,False,True,False,,False,12753309000,2.0,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",,,,,,,,,,,,,,,,,,,
,https://photos.zillowstatic.com/fp/63c7e95e22ae943d7b0788ebbf0537f4-p_e.jpg,True,/b/marlene-renee-apartments-seattle-wa-5jF2Jy/,FOR_RENT,Apartment for rent,"$1,795/mo","312 Harvard Ave E APT 110, Seattle, WA 98102",,,,,"{'latitude': 47.621475, 'longitude': -122.3217}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,3443636000,,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",2068695405,ForRent,For Rent,$1.8K,1.0,1.0,600.0,"{'homeInfo': {'zpid': 2068695405, 'streetAddress': '312 Harvard Ave E APT 110', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.621475, 'longitude': -122.3217, 'price': 1795.0, 'datePriceChanged': 1737532800000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 600.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1749, 'listing_sub_type': {}, 'priceReduction': '$100 (Jan 22)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1795.0, 'priceChange': -100, 'timeOnZillow': 3443636000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': 'Apt 110', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,,False,,,
521qex91etfv4,https://photos.zillowstatic.com/fp/39c84a4beb562eb80502e38103442f26-p_e.jpg,True,/apartments/seattle-wa/broadway/5Yy6GR/,FOR_RENT,Broadway,"$1,411+/mo","946 Broadway E, Seattle, WA",1.0,1.0,450.0,1008615090.0,"{'latitude': 47.62822, 'longitude': -122.32095}",{'type': 'TIME_ON_INFO'},"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",Broadway,47.62822--122.32095,True,True,False,False,False,True,False,,False,5084959000,3.0,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",,,,,,,,,,,,,,,,,,,
,https://photos.zillowstatic.com/fp/3e975b4cad8dcd43c6010e3104d42b26-p_e.jpg,True,/apartments/seattle-wa/olive-tower/5XkH4F/,FOR_RENT,Apartment for rent,"$1,330/mo","1624 Boren Ave #9, Seattle, WA 98101",,,,,"{'latitude': 47.61527, 'longitude': -122.330124}","{'type': 'TIME_ON_INFO', 'text': '7 hours ago', 'data': {'isRead': None, 'isFresh': True}}",,,,,,False,False,False,True,False,,False,28797000,,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",2071230384,ForRent,For Rent,$1.3K,1.0,1.0,420.0,"{'homeInfo': {'zpid': 2071230384, 'streetAddress': '1624 Boren Ave #9', 'zipcode': '98101', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.61527, 'longitude': -122.330124, 'price': 1330.0, 'datePriceChanged': 1737187200000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 420.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'rentZestimate': 1563, 'listing_sub_type': {}, 'priceReduction': '$512 (Jan 18)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1330.0, 'priceChange': -512, 'timeOnZillow': 28797000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 9', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,2025-01-27 00:00:00,False,,,
2b48zuk1duvus,https://photos.zillowstatic.com/fp/d0f4ebf7106d8dc2267c986955bdfedf-p_e.jpg,True,/b/glencoe-apartments-seattle-wa-5XtbbQ/,FOR_RENT,Glencoe Apartments,"$1,495+/mo","1511 Boylston Ave, Seattle, WA",1.0,1.0,655.0,1002440550.0,"{'latitude': 47.61453, 'longitude': -122.32373}",{'type': 'TIME_ON_INFO'},"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",Glencoe Apartments,47.61453--122.32373,True,True,False,False,False,True,False,,False,2217112000,2.0,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",,,,,,,,,,,,,,,,,,,
,https://photos.zillowstatic.com/fp/181be790eccb557359b862b8c2a9c33d-p_e.jpg,True,/b/jennifer-anne-apartments-seattle-wa-CgGvLX/,FOR_RENT,Apartment for rent,"$1,395/mo","910 E Mercer St #605-A1, Seattle, WA 98102",,,,,"{'latitude': 47.63537, 'longitude': -122.323685}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,6167456000,,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",442644673,ForRent,For Rent,$1.4K,1.0,1.0,700.0,"{'homeInfo': {'zpid': 442644673, 'streetAddress': '910 E Mercer St #605-A1', 'zipcode': '98102', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.63537, 'longitude': -122.323685, 'price': 1395.0, 'datePriceChanged': 1735718400000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 700.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'priceReduction': '$100 (Jan 1)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1395.0, 'priceChange': -100, 'timeOnZillow': 6167456000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 605-A1', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,,False,,,
2y8fa9vzc9kcw,https://photos.zillowstatic.com/fp/5452396b72c509024848c4002400aae1-p_e.jpg,True,/b/belmont-lofts-llc.-seattle-wa-5frVv5/,FOR_RENT,Belmont Lofts LLC.,"$1,595+/mo","1011 Belmont Ave E, Seattle, WA",1.0,1.0,600.0,1036782771.0,"{'latitude': 47.627426, 'longitude': -122.326546}",{'type': 'TIME_ON_INFO'},"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",Belmont Lofts LLC.,47.627426--122.326546,True,True,False,False,False,True,False,,False,21555025000,2.0,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",,,,,,,,,,,,,,,,,,,
3fy1bd7t4ntqg,https://photos.zillowstatic.com/fp/a019d1c987059056e4f1e759f66f9577-p_e.jpg,True,/b/707-roy-apartments-seattle-wa-5gxdnT/,FOR_RENT,707 Roy Apartments,"$1,350+/mo","707 E Roy St, Seattle, WA",1.0,1.0,650.0,1043152350.0,"{'latitude': 47.624947, 'longitude': -122.3228}",{'type': 'TIME_ON_INFO'},"{'type': 'UNIT_AVAILABILITY', 'text': 'Unit availability'}",707 Roy Apartments,47.624947--122.3228,True,True,False,False,False,True,False,,False,3148710000,2.0,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",,,,,,,,,,,,,,,,,,,
,https://photos.zillowstatic.com/fp/f84bd74288e0ee5147d18ff946e2aeae-p_e.jpg,True,/apartments/seattle-wa/burlingame-apartments/ChjGsM/,FOR_RENT,Apartment for rent,"$1,450/mo","404 E Howell St #501, Seattle, WA 98122",,,,,"{'latitude': 47.61786, 'longitude': -122.32648}","{'type': 'TIME_ON_INFO', 'data': {'isRead': None, 'isFresh': False}}",,,,,,False,False,False,True,False,,False,6374897000,,unknown,"['multiFamilySalesListing', 'paidOrUnpaidMultifamily']",442566564,ForRent,For Rent,$1.5K,1.0,1.0,470.0,"{'homeInfo': {'zpid': 442566564, 'streetAddress': '404 E Howell St #501', 'zipcode': '98122', 'city': 'Seattle', 'state': 'WA', 'latitude': 47.61786, 'longitude': -122.32648, 'price': 1450.0, 'datePriceChanged': 1735632000000, 'bathrooms': 1.0, 'bedrooms': 1.0, 'livingArea': 470.0, 'homeType': 'APARTMENT', 'homeStatus': 'FOR_RENT', 'daysOnZillow': -1, 'isFeatured': True, 'shouldHighlight': False, 'isRentalWithBasePrice': False, 'listing_sub_type': {}, 'priceReduction': '$45 (Dec 31)', 'isUnmappable': False, 'isPreforeclosureAuction': False, 'homeStatusForHDP': 'FOR_RENT', 'priceForHDP': 1450.0, 'priceChange': -45, 'timeOnZillow': 6374897000, 'isNonOwnerOccupied': True, 'isPremierBuilder': False, 'isZillowOwned': False, 'currency': 'USD', 'country': 'USA', 'unit': '# 501', 'isShowcaseListing': False}}",False,False,ForRent,For Rent,False,False,,False,,,
